machine;description;nature;excution;frequency;nextExecution
M07;AMORTECEDORES A GÁS;MECÂNICO;INSPEÇÃO/REAPERTO/TROCA;6M;20
M07;AMORTECEDORES A GÁS;MECÂNICO;INSPEÇÃO/REAPERTO/TROCA;6M;20
M07;AMORTECEDORES A GÁS;MECÂNICO;INSPEÇÃO/REAPERTO/TROCA;6M;20
M07;AMORTECEDORES A GÁS;MECÂNICO;INSPEÇÃO/REAPERTO/TROCA;6M;20
M07;AMORTECEDORES A GÁS;MECÂNICO;INSPEÇÃO/REAPERTO/TROCA;6M;20
M07;MANGUEIRAS 8 MM;MECÂNICO;INSPEÇÃO/TROCA;6M;20
M07;MANGUEIRAS 8 MM;MECÂNICO;INSPEÇÃO/TROCA;6M;20
M07;MANGUEIRAS 8 MM;MECÂNICO;INSPEÇÃO/TROCA;6M;20
M07;MANGUEIRAS 8 MM;MECÂNICO;INSPEÇÃO/TROCA;6M;20
M07;SENSOR MAGNÉTICO PILZ 541080 V2.0;ELÉTRICO;INSPEÇÃO;3M;20
M07;SENSOR MAGNÉTICO PILZ 541080 V2.0;ELÉTRICO;INSPEÇÃO;3M;20
M07;SENSOR MAGNÉTICO PILZ 541080 V2.0;ELÉTRICO;INSPEÇÃO;3M;20
M07;SENSOR MAGNÉTICO PILZ 541080 V2.0;ELÉTRICO;INSPEÇÃO;3M;20
M07;AQUECEDOR DE ÓLEO;MECÂNICO;INSPEÇÃO;3M;20
M08;IHM TOUCH SCREM;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;BOTÃO VERMELHO DESLIGA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;BOTÃO LUMINOSO LIGA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;CHAVE SELETORA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;BOTOEIRA DE EMERGÊNCIA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;CHAVE GERAL;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;FONTE DE ALIMENTAÇÃO;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;CPU;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;FUSÍVEL;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;FUSÍVEL;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;FUSÍVEL;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;RELÉ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;RELÉ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;RELÉ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;RELÉ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;RELÉ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;RELÉ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;DISJUNTOR  TRIFÁSICO C16;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;DISJUNTOR  TRIFÁSICO C32;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;DISJUNTOR C4;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;DISJUNTOR C10;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;DISJUNTOR MOTOR;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;TRANFORMADOR;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;RELÉ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;CONDICIONADOR DE AR;ELÉTRICO;INSPEÇÃO;6M;18
M08;PLACA DO CIRCULADOR DE AR;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M08;TANQUE DO ÓLEO 600L;MECÂNICO;ABASTECIMENTO DE ÓLEO;6M;14
M08;TAMPA LATERAL DO TANQUE;MECÂNICO;INSPEÇÃO;A;14
M08;TAMPA LATERAL DO TANQUE;MECÂNICO;INSPEÇÃO;A;14
M08;TERMOSTATO;MECÂNICO;INSPEÇÃO E TESTE;6M;14
M08;MOTOR;MECÂNICO;LIMPEZA DA VENTOINHA E MEDIÇÃO E ISOLAÇÃO DO MOTOR;6M;14
M08;FLANGE;MECÂNICO;INSPEÇÃO;A;14
M08;BOMBA;MECÂNICO;INSPEÇÃO/TROCA;A;14
M08;BLOCO HIDRÁULICO;MECÂNICO;TROCA DE REPAROS DO BLOCO;A;14
M08;REGULADOR DE PRESSÃO;MECÂNICO;INSPEÇÃO;6M;14
M08;VALVULA DIRECIONAL ;MECÂNICO;INSPEÇÃO E TROCA DE VALVULAS;6M;14
M08;VALVULA DIRECIONAL 3/2 VIAS;MECÂNICO;INSPEÇÃO E TROCA DE VALVULAS;6M;14
M08;SOLENÓIDE DE 24VDC;MECÂNICO;INSPEÇÃO E TESTE;3M;4
M08;SOLENÓIDE DE 24VDC;MECÂNICO;INSPEÇÃO E TESTE;3M;4
M08;VALVULA DIRECIONAL;MECÂNICO;INSPEÇÃO E TROCA DE VALVULAS;6M;14
M08;SOLENÓIDE DE 24VDC;MECÂNICO;INSPEÇÃO E TESTE;3M;2
M08;BLOCO HIDRÁULICO PROPORCIONAL;MECÂNICO; INSPEÇÃO/TROCA DE REPAROS DO BLOCO;A;14
M08;VALVULA PROPORCIONAL;MECÂNICO;INSPEÇÃO E TROCA DE VALVULAS;6M;14
M08;SENSOR DE PRESSÃO;MECÂNICO;INSPEÇÃO E TESTE;3M;4
M08;VALVULA DIRECIONAL 4/3 VIAS;MECÂNICO;INSPEÇÃO E TROCA DE VALVULAS;6M;14
M08;BOMBA DE RETORNO;MECÂNICO;INSPEÇÃO/TROCA;A;14
M08;TERMOSTATO;MECÂNICO;INSPEÇÃO E TESTE;3M;4
M08;TROCADOR DE CALOR;MECÂNICO;INSPEÇÃO ;6M;14
M08;SENSOR DE TEMPERATURA;ELÉTRICO;INSPEÇÃO E TESTE;3M;4
M08;CILINDRO DO MARTELO;MECÂNICO;INSPEÇÃO;6M;14
M08;CILINDRO DO MARTELO;MECÂNICO;INSPEÇÃO;6M;14
M08;TUBULAÇÃO 16mm ENTRADA;MECÂNICO;INSPEÇÃO;6M;14
M08;TUBULAÇÃO 12mm RETORNO;MECÂNICO;INSPEÇÃO;6M;14
M08;TUBULAÇÃO 16mm ENTRADA;MECÂNICO;INSPEÇÃO;6M;14
M08;TUBULAÇÃO 12mm RETORNO;MECÂNICO;INSPEÇÃO;6M;14
M08;TUBULAÇÃO DE ABASTECIMENTO;MECÂNICO;INSPEÇÃO;6M;14
M08;RETENÇÃO;MECÂNICO;INSPEÇÃO;6M;14
M08;TUBULAÇÃO DE ABASTECIMENTO;MECÂNICO;INSPEÇÃO;6M;14
M08;RETENÇÃO;MECÂNICO;INSPEÇÃO;6M;14
M08;JUNTA EXPANSIVA;MECÂNICO;INSPEÇÃO;6M;14
M08;JUNTA EXPANSIVA;MECÂNICO;INSPEÇÃO;6M;14
M08;CILINDRO DO FREIO;MECÂNICO;INSPEÇÃO;6M;14
M08;SENSOR DE PRESENÇA;ELÉTRICO;INSPEÇÃO E TESTE;3M;4
M08;SENSOR DE PRESENÇA;ELÉTRICO;INSPEÇÃO E TESTE;3M;4
M08;SENSOR DE PRESENÇA;ELÉTRICO;INSPEÇÃO E TESTE;3M;4
M08;SENSOR DE PRESENÇA;ELÉTRICO;INSPEÇÃO E TESTE;3M;4
M08;TUBULAÇÃO ABASTECIMENTO DE LINHA;MECÂNICO;INSPEÇÃO;6M;14
M08;TUBULAÇÃO DE RETORNO;MECÂNICO;INSPEÇÃO;6M;14
M08;TUBOS DE ALIMENTAÇÃO DO BLOCO HIDRÁULICO;MECÂNICO;INSPEÇÃO;6M;14
M08;TUBO DE RETORNO DE LINHA;MECÂNICO;INSPEÇÃO;6M;14
M08;BLOCO HIDRÁULICO DIRECIONAL PARA PARTE SUPERIOR;MECÂNICO; INSPEÇÃO/TROCA DE REPAROS DO BLOCO;A;14
M08;VALVULA DIRECIONAL;MECÂNICO;INSPEÇÃO E TROCA DE VALVULAS;6M;14
M08;VALVULA DIRECIONAL;MECÂNICO;INSPEÇÃO E TROCA DE VALVULAS;6M;14
M08;BLOCO HIDRÁULICO DIRECIONAL PARA PARTE INFERIOR;MECÂNICO; INSPEÇÃO/TROCA DE REPAROS DO BLOCO;A;14
M08;VALVULA DIRECIONAL;MECÂNICO;INSPEÇÃO E TROCA DE VALVULAS;6M;14
M08;HASTES DO CILINDO DO MARTELO;MECÂNICO;INSPEÇÃO;6M;14
M08;HASTES DO CILINDO DO MARTELO;MECÂNICO;INSPEÇÃO;6M;14
M08;HASTE DO CILINDRO DE FREIO;MECÂNICO;INSPEÇÃO;6M;14
M08;TUBO DE RETORNO DO CILINDRO DO MARTELO;MECÂNICO;INSPEÇÃO;6M;14
M08;TUBO DE RETORNO DO CILINDRO DO MARTELO;MECÂNICO;INSPEÇÃO;6M;14
M08;TUBO DE RETORNO DE LINHA;MECÂNICO;INSPEÇÃO;6M;14
M08;COLUNAS;MECÂNICO;LUBRIFICAÇÃO;M;2
M08;COLUNAS;MECÂNICO;LUBRIFICAÇÃO;M;2
M08;COLUNAS;MECÂNICO;LUBRIFICAÇÃO;M;2
M08;COLUNAS;MECÂNICO;LUBRIFICAÇÃO;M;2
M08;PROTEÇÃO LATERAL ;MECÂNICO;INSPEÇÃO;A;14
M08;PROTEÇÃO LATERAL ;MECÂNICO;INSPEÇÃO;A;14
M08;SENSOR CORTINA DE LUZ VERTICAL;ELÉTRICO;INSPEÇÃO E TESTE;3M;4
M08;RECEPTOR CORTINA DE LUZ VERTICAL;ELÉTRICO;INSPEÇÃO E TESTE;3M;4
M08;SENSOR CORTINA DE LUZ HORIZONTAL;ELÉTRICO;INSPEÇÃO E TESTE;3M;4
M08;RECEPTOR CORTINA DE LUZ HORIZONTAL;ELÉTRICO;INSPEÇÃO E TESTE;3M;4
M08;SENSOR CORTINA DE LUZ VERTICAL;ELÉTRICO;INSPEÇÃO E TESTE;3M;4
M08;RECEPTOR CORTINA DE LUZ VERTICAL;ELÉTRICO;INSPEÇÃO E TESTE;3M;4
M08;SENSOR CORTINA DE LUZ HORIZONTAL;ELÉTRICO;INSPEÇÃO E TESTE;3M;4
M08;RECEPTOR CORTINA DE LUZ HORIZONTAL;ELÉTRICO;INSPEÇÃO E TESTE;3M;4
M08;BOTOEIRA DE EMERGÊNCIA;ELÉTRICO;INSPEÇÃO E TESTE;3M;4
M08;BOTÃO LUMINOSO RESET ;ELÉTRICO;INSPEÇÃO E TESTE;3M;4
M08;BOTÃO LUMINOSA STAR;ELÉTRICO;INSPEÇÃO E TESTE;3M;4
M08;BOTOEIRA DE EMERGÊNCIA;ELÉTRICO;INSPEÇÃO E TESTE;3M;4
M08;BOTÃO LUMINOSO RESET ;ELÉTRICO;INSPEÇÃO E TESTE;3M;4
M08;BOTÃO LUMINOSA STAR;ELÉTRICO;INSPEÇÃO E TESTE;3M;4
M10;IHM TOUCH SCREM;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;BOTÃO VERMELHO DESLIGA;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;BOTÃO LUMINOSO LIGA;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;CHAVE SELETORA;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;BOTOEIRA DE EMERGÊNCIA;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;CHAVE GERAL;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;FONTE DE ALIMENTAÇÃO;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;CPU;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;FUSÍVEL;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;FUSÍVEL;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;FUSÍVEL;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;RELÉ;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;RELÉ;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;RELÉ;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;RELÉ;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;RELÉ;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;RELÉ ;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;RELÉ ;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;RELÉ ;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;RELÉ ;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;RELÉ ;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;RELÉ ;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;RELÉ ;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;RELÉ ;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;RELÉ ;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;RELÉ ;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;RELÉ ;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;RELÉ ;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;RELÉ ;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;RELÉ ;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;RELÉ ;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;RELÉ ;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;RELÉ ;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;DISJUNTOR  TRIFÁSICO C16;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;DISJUNTOR  TRIFÁSICO C32;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;DISJUNTOR C4;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;DISJUNTOR C10;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;DISJUNTOR MOTOR;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;TRANFORMADOR;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;RELÉ;ELÉTRICO;LIMPEZEA E REAPERTO DOS BORNES;6M;14
M10;CONDICIONADOR DE AR;ELÉTRICO;LIMPEZA;3M;2
M10;PLACA DO CIRCULADOR DE AR;ELÉTRICO;INSPEÇÃO;6M;14
M10;TANQUE DO ÓLEO 600L;MECÂNICO;ABASTECIMENTO DE ÓLEO LUBRIFICANTE;6M;16
M10;TAMPA LATERAL DO TANQUE;MECÂNICO;INSPEÇÃO;A;16
M10;TAMPA LATERAL DO TANQUE;MECÂNICO;INSPEÇÃO;A;16
M10;TERMOSTATO;MECÂNICO;INSPEÇÃO E TESTE;3M;5
M10;MOTOR;MECÂNICO;LIMPEZA DA VENTOINHA E MEDIÇÃO DE ISOLAÇÃODO MOTOR;6M;16
M10;FLANGE;MECÂNICO;INSPEÇÃO;A;16
M10;BOMBA;MECÂNICO;INSPEÇÃO;A;16
M10;FILTRO DO ÓLEO;MECÂNICO;TROCA DO FILTRO DO ÓLEO LUBRIFICANTE;6M;16
M10;BLOCO HIDRÁULICO;MECÂNICO;TROCA DO REPARO DO BLOCO HIDRÁULICO;A;16
M10;REGULADOR DE PRESSÃO;MECÂNICO;INSPEÇÃO;6M;16
M10;VALVULA DIRECIONAL ;MECÂNICO;INSP. TEMP. DA VALVULA E INSP. E TROCA DA VALVULA;6M;16
M10;VALVULA DIRECIONAL 3/2 VIAS;MECÂNICO;INSP. TEMP. DA VALVULA E INSP. E TROCA DA VALVULA;6M;16
M10;SOLENÓIDE DE 24VDC;MECÂNICO;INSPEÇÃO E TESTE;3M;5
M10;SOLENÓIDE DE 24VDC;MECÂNICO;INSPEÇÃO E TESTE;3M;5
M10;VALVULA DIRECIONAL;MECÂNICO;INSP. TEMP. DA VALVULA E INSP. E TROCA DA VALVULA;6M;16
M10;SOLENÓIDE DE 24VDC;MECÂNICO;INSPEÇÃO E TESTE;3M;5
M10;BLOCO HIDRÁULICO PROPORCIONAL;MECÂNICO;TROCA DO REPARO DO BLOCO HIDRÁULICO;A;16
M10;VALVULA PROPORCIONAL;MECÂNICO;INSP. TEMP. DA VALVULA E INSP. E TROCA DA VALVULA;6M;16
M10;SENSOR DE PRESSÃO;MECÂNICO;INSPEÇÃO E TESTE;3M;5
M10;VALVULA DIRECIONAL 4/3 VIAS;MECÂNICO;INSP. TEMP. DA VALVULA E INSP. E TROCA DA VALVULA;6M;16
M10;MOTOR DA BOMBA DE RETORNO;MECÂNICO;LIMPEZA DA VENTOINHA E MEDIÇÃO DE ISOLAÇÃODO MOTOR;6M;16
M10;BOMBA DE RETORNO;MECÂNICO;INSPEÇÃO;A;16
M10;FILTRO DO ÓLEO;MECÂNICO;TROCA DO FILTRO DO ÓLEO LUBRIFICANTE;6M;16
M10;TERMOSTATO;MECÂNICO;INSPEÇÃO E TESTE;3M;5
M10;TROCADOR DE CALOR;MECÂNICO;TROCA DO TROCADOR DE CALOR;A;16
M10;CILINDRO DO MARTELO;MECÂNICO;INSPEÇÃO;6M;16
M10;CILINDRO DO MARTELO;MECÂNICO;INSPEÇÃO;6M;16
M10;TUBULAÇÃO 16mm ENTRADA;MECÂNICO;INSPEÇÃO;6M;16
M10;TUBULAÇÃO 12mm RETORNO;MECÂNICO;INSPEÇÃO;6M;16
M10;TUBULAÇÃO 16mm ENTRADA;MECÂNICO;INSPEÇÃO;6M;16
M10;TUBULAÇÃO 12mm RETORNO;MECÂNICO;INSPEÇÃO;6M;16
M10;TUBULAÇÃO DE ABASTECIMENTO;MECÂNICO;INSPEÇÃO;6M;16
M10;RETENÇÃO;MECÂNICO;INSPEÇÃO;6M;16
M10;TUBULAÇÃO DE ABASTECIMENTO;MECÂNICO;INSPEÇÃO;6M;16
M10;RETENÇÃO;MECÂNICO;INSPEÇÃO;6M;16
M10;JUNTA EXPANSIVA;MECÂNICO;INSPEÇÃO;6M;16
M10;JUNTA EXPANSIVA;MECÂNICO;INSPEÇÃO;6M;16
M10;CILINDRO DO FREIO;MECÂNICO;INSPEÇÃO;6M;16
